x_m,y_m,w_tr_right_m,w_tr_left_m,banking_rad
721.6554,309.7970,7.5805,7.5230,-0.1047
721.8520,309.9594,7.5809,7.5202,-0.1047
722.0485,310.1219,7.5814,7.5174,-0.1047
722.2450,310.2844,7.5818,7.5146,-0.1047
722.4415,310.4468,7.5823,7.5118,-0.1047
722.6380,310.6093,7.5828,7.5090,-0.1047
722.8345,310.7717,7.5834,7.5063,-0.1047
723.0310,310.9342,7.5839,7.5036,-0.1047
723.2275,311.0967,7.5845,7.5009,-0.1047
723.4240,311.2591,7.5851,7.4983,-0.1047
723.6205,311.4216,7.5858,7.4958,-0.1047
723.8170,311.5840,7.5864,7.4933,-0.1047
724.0135,311.7465,7.5871,7.4909,-0.1047
724.2100,311.9090,7.5878,7.4885,-0.1047
724.4066,312.0714,7.5885,7.4863,-0.1047
724.6031,312.2339,7.5892,7.4841,-0.1047
724.7996,312.3963,7.5898,7.4821,-0.1047
724.9961,312.5588,7.5904,7.4801,-0.1047
725.1926,312.7213,7.5910,7.4782,-0.1047
725.3891,312.8837,7.5915,7.4765,-0.1047
725.5856,313.0462,7.5919,7.4749,-0.1047
725.7821,313.2086,7.5923,7.4734,-0.1047
725.9786,313.3711,7.5926,7.4722,-0.1047
726.1751,313.5336,7.5929,7.4710,-0.1047
726.3716,313.6960,7.5930,7.4701,-0.1047
726.5681,313.8585,7.5931,7.4693,-0.1047
726.7646,314.0209,7.5930,7.4688,-0.1047
726.9611,314.1834,7.5928,7.4684,-0.1047
727.1577,314.3458,7.5924,7.4683,-0.1047
727.3542,314.5083,7.5920,7.4683,-0.1047
727.5507,314.6708,7.5913,7.4685,-0.1047
727.7472,314.8332,7.5906,7.4689,-0.1047
727.9437,314.9957,7.5897,7.4693,-0.1047
728.1402,315.1581,7.5887,7.4699,-0.1047
728.3367,315.3206,7.5876,7.4707,-0.1047
728.5332,315.4831,7.5864,7.4715,-0.1047
728.7297,315.6455,7.5850,7.4725,-0.1047
728.9262,315.8080,7.5835,7.4736,-0.1047
729.1227,315.9704,7.5819,7.4747,-0.1047
729.3192,316.1329,7.5802,7.4761,-0.1047
729.5157,316.2954,7.5783,7.4775,-0.1047
729.7123,316.4578,7.5764,7.4791,-0.1047
729.9088,316.6203,7.5743,7.4807,-0.1047
730.1053,316.7827,7.5722,7.4824,-0.1047
730.3018,316.9452,7.5699,7.4842,-0.1047
730.4983,317.1077,7.5675,7.4862,-0.1047
730.6948,317.2701,7.5650,7.4881,-0.1047
730.8913,317.4326,7.5624,7.4902,-0.1047
731.0877,317.5950,7.5597,7.4924,-0.1047
731.2840,317.7572,7.5570,7.4947,-0.1047
731.4801,317.9193,7.5542,7.4971,-0.1047
731.6758,318.0812,7.5513,7.4996,-0.1047
731.8711,318.2428,7.5485,7.5022,-0.1047
732.0660,318.4039,7.5456,7.5048,-0.1047
732.2603,318.5647,7.5427,7.5075,-0.1047
732.4539,318.7250,7.5399,7.5102,-0.1047
732.6469,318.8848,7.5371,7.5129,-0.1047
732.8392,319.0442,7.5344,7.5156,-0.1047
733.0312,319.2033,7.5317,7.5182,-0.1047
733.2228,319.3622,7.5291,7.5209,-0.1047
733.4144,319.5211,7.5265,7.5234,-0.1047
733.6060,319.6801,7.5239,7.5260,-0.1047
733.7978,319.8393,7.5215,7.5285,-0.1047
733.9900,319.9988,7.5190,7.5309,-0.1047
734.1827,320.1588,7.5166,7.5333,-0.1047
734.3761,320.3194,7.5143,7.5357,-0.1047
734.5701,320.4804,7.5120,7.5380,-0.1047
734.7647,320.6419,7.5098,7.5403,-0.1047
734.9597,320.8038,7.5076,7.5425,-0.1047
735.1552,320.9660,7.5055,7.5448,-0.1047
735.3510,321.1284,7.5034,7.5470,-0.1047
735.5470,321.2910,7.5015,7.5493,-0.1047
735.7431,321.4537,7.4996,7.5514,-0.1047
735.9394,321.6165,7.4977,7.5536,-0.1047
736.1357,321.7793,7.4960,7.5557,-0.1047
736.3319,321.9421,7.4944,7.5578,-0.1047
736.5282,322.1049,7.4929,7.5598,-0.1047
736.7245,322.2677,7.4914,7.5617,-0.1047
736.9207,322.4305,7.4901,7.5636,-0.1047
737.1170,322.5933,7.4889,7.5654,-0.1047
737.3132,322.7561,7.4878,7.5671,-0.1047
737.5095,322.9189,7.4868,7.5687,-0.1047
737.7058,323.0817,7.4860,7.5703,-0.1047
737.9020,323.2445,7.4853,7.5717,-0.1047
738.0983,323.4073,7.4846,7.5731,-0.1047
738.2946,323.5701,7.4841,7.5743,-0.1047
738.4908,323.7329,7.4838,7.5755,-0.1047
738.6871,323.8957,7.4835,7.5765,-0.1047
738.8834,324.0585,7.4832,7.5775,-0.1047
739.0796,324.2213,7.4830,7.5783,-0.1047
739.2759,324.3841,7.4829,7.5790,-0.1047
739.4722,324.5468,7.4828,7.5795,-0.1047
739.6684,324.7096,7.4827,7.5799,-0.1047
739.8647,324.8724,7.4827,7.5800,-0.1047
740.0609,325.0352,7.4826,7.5800,-0.1047
740.2572,325.1980,7.4826,7.5797,-0.1047
740.4535,325.3608,7.4826,7.5793,-0.1047
740.6497,325.5236,7.4826,7.5787,-0.1047
740.8460,325.6864,7.4827,7.5779,-0.1047
741.0423,325.8492,7.4827,7.5769,-0.1047
741.2385,326.0120,7.4827,7.5758,-0.1047
741.4348,326.1748,7.4827,7.5745,-0.1047
741.6311,326.3376,7.4828,7.5731,-0.1047
741.8273,326.5004,7.4827,7.5716,-0.1047
742.0236,326.6632,7.4827,7.5699,-0.1047
742.2199,326.8260,7.4827,7.5681,-0.1047
742.4161,326.9888,7.4826,7.5662,-0.1047
742.6124,327.1516,7.4824,7.5642,-0.1047
742.8086,327.3144,7.4823,7.5620,-0.1047
743.0049,327.4772,7.4820,7.5599,-0.1047
743.2012,327.6400,7.4817,7.5576,-0.1047
743.3974,327.8027,7.4812,7.5553,-0.1047
743.5937,327.9655,7.4807,7.5529,-0.1047
743.7900,328.1283,7.4799,7.5505,-0.1047
743.9862,328.2911,7.4792,7.5481,-0.1047
744.1825,328.4539,7.4782,7.5457,-0.1047
744.3788,328.6167,7.4772,7.5433,-0.1047
744.5750,328.7795,7.4760,7.5408,-0.1047
744.7713,328.9423,7.4748,7.5384,-0.1047
744.9676,329.1051,7.4733,7.5360,-0.1047
745.1638,329.2679,7.4719,7.5337,-0.1047
745.3601,329.4307,7.4703,7.5313,-0.1047
745.5563,329.5935,7.4686,7.5290,-0.1047
745.7526,329.7563,7.4668,7.5268,-0.1047
745.9489,329.9191,7.4650,7.5246,-0.1047
746.1451,330.0819,7.4630,7.5226,-0.1047
746.3414,330.2447,7.4610,7.5205,-0.1047
746.5377,330.4075,7.4589,7.5187,-0.1047
746.7339,330.5703,7.4568,7.5168,-0.1047
746.9302,330.7331,7.4547,7.5152,-0.1047
747.1265,330.8959,7.4526,7.5135,-0.1047
747.3227,331.0586,7.4505,7.5121,-0.1047
747.5190,331.2214,7.4484,7.5107,-0.1047
747.7153,331.3842,7.4464,7.5096,-0.1047
747.9115,331.5470,7.4443,7.5085,-0.1047
748.1078,331.7098,7.4423,7.5077,-0.1047
748.3040,331.8726,7.4403,7.5070,-0.1047
748.5003,332.0354,7.4383,7.5066,-0.1047
748.6966,332.1982,7.4364,7.5065,-0.1047
748.8928,332.3610,7.4345,7.5066,-0.1047
749.0891,332.5238,7.4327,7.5070,-0.1047
749.2854,332.6866,7.4310,7.5076,-0.1047
749.4816,332.8494,7.4293,7.5085,-0.1047
749.6779,333.0122,7.4276,7.5096,-0.1047
749.8742,333.1750,7.4261,7.5110,-0.1047
750.0704,333.3378,7.4246,7.5126,-0.1047
750.2667,333.5006,7.4233,7.5145,-0.1047
750.4630,333.6634,7.4220,7.5164,-0.1047
750.6592,333.8262,7.4208,7.5187,-0.1047
750.8555,333.9890,7.4198,7.5209,-0.1047
751.0517,334.1518,7.4188,7.5234,-0.1047
751.2480,334.3145,7.4179,7.5260,-0.1047
751.4443,334.4773,7.4172,7.5287,-0.1047
751.6405,334.6401,7.4166,7.5314,-0.1047
751.8368,334.8029,7.4161,7.5343,-0.1047
752.0331,334.9657,7.4159,7.5373,-0.1047
752.2293,335.1285,7.4158,7.5403,-0.1047
752.4256,335.2913,7.4159,7.5434,-0.1047
752.6219,335.4541,7.4162,7.5465,-0.1047
752.8181,335.6169,7.4167,7.5497,-0.1047
753.0144,335.7797,7.4174,7.5530,-0.1047
753.2107,335.9425,7.4182,7.5562,-0.1048
753.4069,336.1053,7.4193,7.5595,-0.1048
753.6032,336.2681,7.4205,7.5627,-0.1048
753.7994,336.4309,7.4219,7.5660,-0.1048
753.9957,336.5937,7.4234,7.5693,-0.1048
754.1920,336.7565,7.4251,7.5725,-0.1048
754.3882,336.9193,7.4269,7.5757,-0.1048
754.5845,337.0821,7.4289,7.5789,-0.1048
754.7808,337.2449,7.4309,7.5820,-0.1048
754.9770,337.4077,7.4330,7.5850,-0.1048
755.1733,337.5704,7.4352,7.5880,-0.1049
755.3696,337.7332,7.4375,7.5909,-0.1049
755.5658,337.8960,7.4399,7.5937,-0.1049
755.7621,338.0588,7.4424,7.5964,-0.1049
755.9584,338.2216,7.4449,7.5990,-0.1049
756.1546,338.3844,7.4475,7.6015,-0.1049
756.3509,338.5472,7.4501,7.6038,-0.1049
756.5471,338.7100,7.4528,7.6061,-0.1050
756.7434,338.8728,7.4556,7.6082,-0.1050
756.9397,339.0356,7.4583,7.6101,-0.1050
757.1359,339.1984,7.4611,7.6120,-0.1050
757.3322,339.3612,7.4639,7.6135,-0.1050
757.5285,339.5240,7.4667,7.6151,-0.1051
757.7247,339.6868,7.4696,7.6162,-0.1051
757.9210,339.8496,7.4724,7.6174,-0.1051
758.1173,340.0124,7.4752,7.6181,-0.1051
758.3135,340.1752,7.4780,7.6187,-0.1052
758.5098,340.3380,7.4808,7.6190,-0.1052
758.7061,340.5008,7.4836,7.6193,-0.1052
758.9023,340.6636,7.4862,7.6193,-0.1052
759.0986,340.8263,7.4889,7.6192,-0.1053
759.2948,340.9891,7.4915,7.6190,-0.1053
759.4911,341.1519,7.4941,7.6186,-0.1053
759.6874,341.3147,7.4966,7.6180,-0.1053
759.8836,341.4775,7.4990,7.6174,-0.1054
760.0799,341.6403,7.5013,7.6166,-0.1054
760.2762,341.8031,7.5036,7.6156,-0.1054
760.4724,341.9659,7.5058,7.6145,-0.1055
760.6687,342.1287,7.5079,7.6132,-0.1055
760.8650,342.2915,7.5098,7.6119,-0.1055
761.0612,342.4543,7.5116,7.6103,-0.1056
761.2575,342.6171,7.5133,7.6087,-0.1056
761.4538,342.7799,7.5149,7.6069,-0.1056
761.6500,342.9427,7.5163,7.6050,-0.1057
761.8463,343.1055,7.5176,7.6030,-0.1057
762.0425,343.2683,7.5187,7.6009,-0.1057
762.2388,343.4311,7.5197,7.5985,-0.1058
762.4351,343.5939,7.5204,7.5962,-0.1058
762.6313,343.7567,7.5211,7.5937,-0.1059
762.8276,343.9194,7.5215,7.5911,-0.1059
763.0239,344.0822,7.5219,7.5884,-0.1059
763.2201,344.2450,7.5222,7.5856,-0.1060
763.4164,344.4078,7.5223,7.5827,-0.1060
763.6127,344.5706,7.5224,7.5798,-0.1061
763.8089,344.7334,7.5223,7.5767,-0.1061
764.0052,344.8962,7.5222,7.5736,-0.1061
764.2015,345.0590,7.5220,7.5704,-0.1062
764.3977,345.2218,7.5216,7.5671,-0.1062
764.5940,345.3846,7.5212,7.5638,-0.1063
764.7902,345.5474,7.5207,7.5604,-0.1063
764.9865,345.7102,7.5201,7.5570,-0.1064
765.1828,345.8730,7.5195,7.5534,-0.1064
765.3790,346.0358,7.5187,7.5498,-0.1065
765.5753,346.1986,7.5179,7.5461,-0.1065
765.7716,346.3614,7.5170,7.5424,-0.1066
765.9678,346.5242,7.5160,7.5386,-0.1066
766.1641,346.6870,7.5150,7.5348,-0.1067
766.3604,346.8498,7.5139,7.5311,-0.1067
766.5566,347.0126,7.5127,7.5273,-0.1068
766.7529,347.1753,7.5115,7.5236,-0.1068
766.9492,347.3381,7.5102,7.5199,-0.1069
767.1454,347.5009,7.5088,7.5162,-0.1069
767.3417,347.6637,7.5074,7.5126,-0.1070
767.5379,347.8265,7.5060,7.5089,-0.1070
767.7342,347.9893,7.5045,7.5053,-0.1071
767.9305,348.1521,7.5030,7.5016,-0.1072
768.1267,348.3149,7.5015,7.4979,-0.1072
768.3230,348.4777,7.4999,7.4942,-0.1073
768.5193,348.6405,7.4983,7.4905,-0.1073
768.7155,348.8033,7.4967,7.4869,-0.1074
768.9118,348.9661,7.4951,7.4832,-0.1075
769.1081,349.1289,7.4935,7.4796,-0.1075
769.3043,349.2917,7.4919,7.4760,-0.1076
769.5006,349.4545,7.4902,7.4724,-0.1076
769.6969,349.6173,7.4886,7.4689,-0.1077
769.8931,349.7801,7.4870,7.4654,-0.1078
770.0894,349.9429,7.4854,7.4619,-0.1078
770.2856,350.1057,7.4839,7.4585,-0.1079
770.4819,350.2685,7.4824,7.4551,-0.1080
770.6782,350.4312,7.4809,7.4518,-0.1080
770.8744,350.5940,7.4794,7.4486,-0.1081
771.0707,350.7568,7.4780,7.4454,-0.1082
771.2670,350.9196,7.4767,7.4423,-0.1082
771.4632,351.0824,7.4754,7.4392,-0.1083
771.6595,351.2452,7.4742,7.4362,-0.1084
771.8558,351.4080,7.4729,7.4333,-0.1085
772.0520,351.5708,7.4717,7.4305,-0.1085
772.2483,351.7336,7.4705,7.4277,-0.1086
772.4446,351.8964,7.4692,7.4250,-0.1087
772.6408,352.0592,7.4680,7.4225,-0.1087
772.8371,352.2220,7.4667,7.4200,-0.1088
773.0333,352.3848,7.4654,7.4176,-0.1089
773.2296,352.5476,7.4641,7.4153,-0.1090
773.4259,352.7104,7.4627,7.4131,-0.1090
773.6221,352.8732,7.4614,7.4109,-0.1091
773.8184,353.0360,7.4600,7.4089,-0.1092
774.0147,353.1988,7.4586,7.4070,-0.1093
774.2109,353.3616,7.4573,7.4052,-0.1094
774.4072,353.5244,7.4559,7.4034,-0.1094
774.6035,353.6871,7.4545,7.4018,-0.1095
774.7997,353.8499,7.4532,7.4002,-0.1096
774.9960,354.0127,7.4518,7.3988,-0.1097
775.1923,354.1755,7.4504,7.3974,-0.1098
775.3885,354.3383,7.4491,7.3962,-0.1098
775.5848,354.5011,7.4477,7.3950,-0.1099
775.7810,354.6639,7.4464,7.3939,-0.1100
775.9773,354.8267,7.4451,7.3930,-0.1101
776.1736,354.9895,7.4438,7.3921,-0.1102
776.3698,355.1523,7.4425,7.3913,-0.1103
776.5661,355.3151,7.4413,7.3906,-0.1104
776.7624,355.4779,7.4401,7.3901,-0.1104
776.9586,355.6407,7.4388,7.3895,-0.1105
777.1549,355.8035,7.4377,7.3892,-0.1106
777.3512,355.9663,7.4365,7.3888,-0.1107
777.5474,356.1291,7.4354,7.3887,-0.1108
777.7437,356.2919,7.4343,7.3885,-0.1109
777.9400,356.4547,7.4332,7.3885,-0.1110
778.1362,356.6175,7.4322,7.3885,-0.1111
778.3325,356.7803,7.4312,7.3887,-0.1112
778.5287,356.9430,7.4302,7.3889,-0.1113
778.7250,357.1058,7.4293,7.3893,-0.1114
778.9213,357.2686,7.4284,7.3897,-0.1115
779.1175,357.4314,7.4276,7.3902,-0.1115
779.3138,357.5942,7.4267,7.3907,-0.1116
779.5101,357.7570,7.4260,7.3914,-0.1117
779.7063,357.9198,7.4252,7.3921,-0.1118
779.9026,358.0826,7.4245,7.3929,-0.1119
780.0989,358.2454,7.4239,7.3938,-0.1120
780.2951,358.4082,7.4233,7.3947,-0.1121
780.4914,358.5710,7.4227,7.3957,-0.1122
780.6877,358.7338,7.4222,7.3967,-0.1123
780.8839,358.8966,7.4217,7.3978,-0.1124
781.0802,359.0594,7.4213,7.3989,-0.1125
781.2764,359.2222,7.4209,7.4002,-0.1126
781.4727,359.3850,7.4205,7.4014,-0.1128
781.6690,359.5478,7.4202,7.4026,-0.1129
781.8652,359.7106,7.4200,7.4039,-0.1130
782.0614,359.8733,7.4198,7.4053,-0.1131
782.2573,360.0358,7.4197,7.4066,-0.1132
782.4530,360.1981,7.4197,7.4080,-0.1133
782.6482,360.3600,7.4198,7.4094,-0.1134
782.8429,360.5214,7.4201,7.4107,-0.1135
783.0369,360.6824,7.4204,7.4121,-0.1136
783.2302,360.8428,7.4209,7.4135,-0.1137
783.4226,361.0025,7.4215,7.4148,-0.1138
783.6140,361.1614,7.4222,7.4161,-0.1139
783.8046,361.3198,7.4231,7.4174,-0.1141
783.9946,361.4778,7.4241,7.4185,-0.1142
784.1842,361.6357,7.4254,7.4196,-0.1143
784.3736,361.7936,7.4268,7.4206,-0.1144
784.5630,361.9517,7.4285,7.4214,-0.1145
784.7526,362.1102,7.4304,7.4221,-0.1146
784.9426,362.2693,7.4325,7.4227,-0.1147
785.1332,362.4292,7.4348,7.4231,-0.1149
785.3246,362.5900,7.4373,7.4234,-0.1150
785.5168,362.7516,7.4400,7.4236,-0.1151
785.7097,362.9140,7.4427,7.4236,-0.1152
785.9031,363.0769,7.4456,7.4236,-0.1153
786.0970,363.2404,7.4485,7.4235,-0.1155
786.2913,363.4042,7.4515,7.4234,-0.1156
786.4859,363.5684,7.4545,7.4232,-0.1157
786.6806,363.7327,7.4574,7.4231,-0.1158
786.8755,363.8971,7.4603,7.4228,-0.1159
787.0704,364.0616,7.4632,7.4226,-0.1161
787.2652,364.2260,7.4660,7.4224,-0.1162
787.4601,364.3905,7.4687,7.4221,-0.1163
787.6549,364.5549,7.4714,7.4219,-0.1164
787.8498,364.7194,7.4740,7.4216,-0.1166
788.0447,364.8838,7.4766,7.4213,-0.1167
788.2395,365.0483,7.4790,7.4209,-0.1168
788.4344,365.2128,7.4813,7.4205,-0.1170
788.6293,365.3772,7.4836,7.4201,-0.1171
788.8241,365.5417,7.4857,7.4196,-0.1172
789.0190,365.7061,7.4878,7.4191,-0.1173
789.2139,365.8706,7.4897,7.4185,-0.1175
789.4087,366.0350,7.4915,7.4179,-0.1176
789.6036,366.1995,7.4932,7.4173,-0.1177
789.7985,366.3639,7.4947,7.4165,-0.1179
789.9933,366.5284,7.4962,7.4157,-0.1180
790.1882,366.6928,7.4975,7.4149,-0.1181
790.3830,366.8573,7.4987,7.4139,-0.1183
790.5779,367.0217,7.4997,7.4129,-0.1184
790.7728,367.1862,7.5006,7.4118,-0.1185
790.9676,367.3506,7.5013,7.4106,-0.1187
791.1625,367.5151,7.5019,7.4094,-0.1188
791.3574,367.6795,7.5022,7.4080,-0.1190
791.5522,367.8440,7.5026,7.4065,-0.1191
791.7471,368.0084,7.5026,7.4048,-0.1192
791.9420,368.1729,7.5026,7.4031,-0.1194
792.1368,368.3373,7.5023,7.4011,-0.1195
792.3317,368.5018,7.5020,7.3991,-0.1197
792.5266,368.6662,7.5015,7.3970,-0.1198
792.7214,368.8307,7.5009,7.3947,-0.1200
792.9163,368.9951,7.5001,7.3924,-0.1201
793.1111,369.1596,7.4993,7.3900,-0.1202
793.3060,369.3240,7.4983,7.3875,-0.1204
793.5009,369.4885,7.4973,7.3849,-0.1205
793.6957,369.6529,7.4960,7.3823,-0.1207
793.8906,369.8174,7.4947,7.3795,-0.1208
794.0855,369.9818,7.4932,7.3768,-0.1210
794.2803,370.1463,7.4916,7.3739,-0.1211
794.4752,370.3107,7.4899,7.3711,-0.1213
794.6701,370.4752,7.4881,7.3681,-0.1214
794.8649,370.6396,7.4861,7.3652,-0.1216
795.0598,370.8041,7.4840,7.3622,-0.1217
795.2547,370.9685,7.4818,7.3592,-0.1219
795.4495,371.1330,7.4795,7.3561,-0.1220
795.6444,371.2974,7.4771,7.3530,-0.1222
795.8392,371.4619,7.4745,7.3499,-0.1223
796.0341,371.6263,7.4719,7.3468,-0.1225
796.2290,371.7908,7.4691,7.3437,-0.1227
796.4238,371.9552,7.4663,7.3406,-0.1228
796.6187,372.1197,7.4633,7.3375,-0.1230
796.8136,372.2841,7.4603,7.3343,-0.1231
797.0084,372.4486,7.4571,7.3312,-0.1233
797.2033,372.6130,7.4539,7.3282,-0.1234
797.3982,372.7775,7.4506,7.3251,-0.1236
797.5930,372.9419,7.4471,7.3221,-0.1238
797.7879,373.1064,7.4437,7.3190,-0.1239
797.9827,373.2708,7.4401,7.3161,-0.1241
798.1776,373.4353,7.4365,7.3131,-0.1242
798.3725,373.5997,7.4328,7.3103,-0.1244
798.5673,373.7642,7.4290,7.3074,-0.1246
798.7622,373.9286,7.4252,7.3046,-0.1247
798.9571,374.0931,7.4214,7.3019,-0.1249
799.1519,374.2575,7.4175,7.2992,-0.1251
799.3468,374.4220,7.4136,7.2966,-0.1252
799.5417,374.5864,7.4097,7.2941,-0.1254
799.7365,374.7509,7.4057,7.2917,-0.1256
799.9314,374.9153,7.4017,7.2894,-0.1257
800.1263,375.0798,7.3977,7.2872,-0.1259
800.3211,375.2442,7.3937,7.2853,-0.1261
800.5160,375.4087,7.3898,7.2835,-0.1262
800.7108,375.5731,7.3858,7.2819,-0.1264
800.9057,375.7376,7.3819,7.2804,-0.1266
801.1006,375.9020,7.3780,7.2791,-0.1268
801.2954,376.0665,7.3741,7.2779,-0.1269
801.4903,376.2309,7.3703,7.2769,-0.1271
801.6852,376.3954,7.3665,7.2760,-0.1273
801.8800,376.5598,7.3627,7.2752,-0.1275
802.0749,376.7243,7.3589,7.2745,-0.1276
802.2698,376.8887,7.3550,7.2739,-0.1278
802.4646,377.0532,7.3511,7.2734,-0.1280
802.6595,377.2176,7.3472,7.2729,-0.1282
802.8544,377.3821,7.3433,7.2725,-0.1284
803.0492,377.5465,7.3393,7.2721,-0.1285
803.2441,377.7110,7.3352,7.2717,-0.1287
803.4389,377.8754,7.3312,7.2713,-0.1289
803.6338,378.0399,7.3270,7.2710,-0.1291
803.8287,378.2043,7.3229,7.2706,-0.1293
804.0235,378.3688,7.3187,7.2703,-0.1294
804.2184,378.5333,7.3145,7.2699,-0.1296
804.4133,378.6977,7.3103,7.2695,-0.1298
804.6081,378.8622,7.3060,7.2691,-0.1300
804.8030,379.0266,7.3017,7.2686,-0.1302
804.9979,379.1911,7.2974,7.2681,-0.1304
805.1927,379.3555,7.2930,7.2675,-0.1305
805.3876,379.5200,7.2887,7.2669,-0.1307
805.5825,379.6844,7.2843,7.2662,-0.1309
805.7773,379.8489,7.2799,7.2654,-0.1311
805.9722,380.0133,7.2755,7.2646,-0.1313
806.1670,380.1778,7.2711,7.2636,-0.1315
806.3619,380.3422,7.2667,7.2626,-0.1317
806.5568,380.5067,7.2623,7.2615,-0.1319
806.7516,380.6711,7.2578,7.2603,-0.1321
806.9465,380.8356,7.2534,7.2589,-0.1323
807.1414,381.0000,7.2489,7.2574,-0.1325
807.3362,381.1645,7.2445,7.2558,-0.1326
807.5311,381.3289,7.2400,7.2540,-0.1328
807.7260,381.4934,7.2356,7.2520,-0.1330
807.9208,381.6578,7.2311,7.2498,-0.1332
808.1157,381.8223,7.2267,7.2472,-0.1334
808.3105,381.9867,7.2223,7.2445,-0.1336
808.5054,382.1512,7.2179,7.2414,-0.1338
808.7003,382.3156,7.2135,7.2382,-0.1340
808.8951,382.4801,7.2091,7.2347,-0.1342
809.0900,382.6445,7.2047,7.2309,-0.1344
809.2849,382.8090,7.2003,7.2270,-0.1346
809.4797,382.9734,7.1960,7.2228,-0.1348
809.6746,383.1379,7.1917,7.2185,-0.1350
809.8695,383.3023,7.1874,7.2139,-0.1352
810.0643,383.4668,7.1831,7.2092,-0.1354
810.2592,383.6312,7.1789,7.2043,-0.1356
810.4541,383.7957,7.1747,7.1993,-0.1359
810.6488,383.9600,7.1705,7.1942,-0.1361
810.8434,384.1242,7.1664,7.1891,-0.1363
811.0376,384.2882,7.1623,7.1838,-0.1365
811.2315,384.4518,7.1582,7.1785,-0.1367
811.4248,384.6149,7.1542,7.1731,-0.1369
811.6175,384.7775,7.1502,7.1678,-0.1371
811.8095,384.9394,7.1464,7.1624,-0.1373
812.0006,385.1005,7.1427,7.1571,-0.1375
812.1908,385.2608,7.1392,7.1518,-0.1377
812.3801,385.4204,7.1358,7.1466,-0.1379
812.5689,385.5793,7.1325,7.1415,-0.1382
812.7573,385.7378,7.1292,7.1365,-0.1384
812.9455,385.8959,7.1260,7.1317,-0.1386
813.1336,386.0539,7.1227,7.1270,-0.1388
813.3219,386.2120,7.1195,7.1224,-0.1390
813.5106,386.3702,7.1162,7.1180,-0.1392
813.6998,386.5288,7.1129,7.1137,-0.1394
813.8898,386.6880,7.1095,7.1095,-0.1397
814.0806,386.8477,7.1061,7.1055,-0.1399
814.2719,387.0080,7.1027,7.1016,-0.1401
814.4637,387.1686,7.0993,7.0977,-0.1403
814.6560,387.3297,7.0959,7.0939,-0.1405
814.8486,387.4912,7.0924,7.0902,-0.1408
815.0414,387.6529,7.0890,7.0866,-0.1410
815.2344,387.8149,7.0856,7.0830,-0.1412
815.4275,387.9772,7.0823,7.0794,-0.1414
815.6206,388.1395,7.0789,7.0759,-0.1417
815.8136,388.3021,7.0757,7.0724,-0.1419
816.0066,388.4647,7.0723,7.0689,-0.1421
816.1995,388.6276,7.0691,7.0656,-0.1423
816.3923,388.7906,7.0658,7.0621,-0.1426
816.5851,388.9538,7.0627,7.0588,-0.1428
816.7778,389.1171,7.0595,7.0554,-0.1430
816.9704,389.2807,7.0564,7.0522,-0.1432
817.1629,389.4444,7.0531,7.0488,-0.1435
817.3553,389.6084,7.0501,7.0457,-0.1437
817.5475,389.7725,7.0469,7.0423,-0.1439
817.7397,389.9368,7.0438,7.0392,-0.1442
817.9316,390.1013,7.0406,7.0360,-0.1444
818.1235,390.2659,7.0376,7.0329,-0.1446
818.3152,390.4308,7.0344,7.0297,-0.1449
818.5067,390.5958,7.0313,7.0268,-0.1451
818.6980,390.7610,7.0281,7.0236,-0.1453
818.8891,390.9263,7.0249,7.0206,-0.1456
819.0801,391.0919,7.0217,7.0174,-0.1458
819.2709,391.2576,7.0184,7.0144,-0.1460
819.4616,391.4235,7.0151,7.0111,-0.1463
819.6520,391.5896,7.0118,7.0079,-0.1465
819.8423,391.7558,7.0084,7.0044,-0.1467
820.0325,391.9223,7.0049,7.0011,-0.1470
820.2225,392.0889,7.0014,6.9975,-0.1472
820.4123,392.2558,6.9977,6.9940,-0.1475
820.6020,392.4228,6.9942,6.9903,-0.1477
820.7916,392.5900,6.9903,6.9866,-0.1479
820.9809,392.7573,6.9866,6.9827,-0.1482
821.1702,392.9249,6.9826,6.9788,-0.1484
821.3592,393.0925,6.9788,6.9748,-0.1487
821.5481,393.2604,6.9746,6.9707,-0.1489
821.7369,393.4283,6.9705,6.9665,-0.1492
821.9255,393.5964,6.9662,6.9622,-0.1494
822.1139,393.7647,6.9619,6.9578,-0.1497
822.3022,393.9330,6.9573,6.9534,-0.1499
822.4903,394.1015,6.9528,6.9488,-0.1502
822.6784,394.2701,6.9480,6.9441,-0.1504
822.8662,394.4388,6.9432,6.9393,-0.1507
823.0540,394.6076,6.9381,6.9345,-0.1509
823.2417,394.7766,6.9331,6.9295,-0.1512
823.4292,394.9456,6.9277,6.9244,-0.1514
823.6167,395.1148,6.9224,6.9192,-0.1517
823.8041,395.2841,6.9167,6.9139,-0.1519
823.9915,395.4534,6.9111,6.9085,-0.1522
824.1787,395.6229,6.9051,6.9029,-0.1524
824.3659,395.7924,6.8991,6.8973,-0.1527
824.5531,395.9621,6.8927,6.8915,-0.1529
824.7402,396.1318,6.8864,6.8855,-0.1532
824.9272,396.3016,6.8797,6.8792,-0.1534
825.1143,396.4715,6.8731,6.8726,-0.1537
825.3013,396.6414,6.8661,6.8659,-0.1540
825.4882,396.8115,6.8590,6.8588,-0.1542
825.6752,396.9816,6.8517,6.8516,-0.1545
825.8622,397.1518,6.8443,6.8441,-0.1547
826.0492,397.3221,6.8367,6.8364,-0.1550
